,count,percentile,highly_variable,highly_variable_rank,means,variances,variances_norm,dispersions,dispersions_norm,chrom,peak_type,manual_annotation_peaks,leiden_r1,gene_body_overlaps,nearest_gene,distance_to_tss,distance_to_tss_binned,accessibility_notochord,accessibility_spinal_cord,accessibility_primordial_germ_cells,accessibility_NMPs,accessibility_neural,accessibility_neural_floor_plate,accessibility_neural_optic,accessibility_hatching_gland,accessibility_PSM,accessibility_neural_crest,accessibility_neural_telencephalon,accessibility_endoderm,accessibility_lateral_plate_mesoderm,accessibility_endocrine_pancreas,accessibility_epidermis,accessibility_neurons,accessibility_fast_muscle,accessibility_hemangioblasts,accessibility_differentiating_neurons,accessibility_optic_cup,accessibility_hindbrain,accessibility_pharyngeal_arches,accessibility_tail_bud,accessibility_hematopoietic_vasculature,accessibility_midbrain_hindbrain_boundary,accessibility_muscle,accessibility_floor_plate,accessibility_pronephros,accessibility_enteric_neurons,accessibility_heart_myocardium,accessibility_somites,accessibility_neural_posterior,accessibility_15somites,accessibility_0somites,accessibility_10somites,accessibility_5somites,accessibility_30somites,accessibility_20somites,timepoint,timepoint_contrast,celltype,celltype_contrast,associated_gene,association_type,n_overlapping_genes,celltype_timepoint,leiden_0.7,leiden_0.5,leiden_0.3,leiden_1,optic_cup_subclust,linked_gene,link_score,link_zscore,link_pvalue,is_linked,hemato_manual,leiden,timepoint_numeric,leiden_0.7_integer,leiden_integer,Pseudotime,leiden_0.7_sub,leiden_1_sub
15-30942866-30943414,1896.0,0.747377636018064,True,,1.9137718124958726e-06,5875.257976300637,1.0610415824088275,-11.587927142401128,1.7560581767824275,15,exonic,fast_muscle,9,nf1a,BX000438.2,20215.0,20000-30000bp,-0.8234878011943658,-1.4337254779220212,-2.2224741032543944,-1.4525470794719517,-1.6275145778431794,-0.6711823111249531,-1.0954159386953692,-0.0998435103098047,2.0906263204705486,-1.5131080922246474,-0.8658740073933135,-1.0583623628531498,-0.5458727762458295,-0.9715103303729842,-1.4806481956143915,-0.47289438402471184,23.284437446685864,-0.11064642301039876,1.5736840460274024,-1.1928634606706972,-0.7137668997232782,-0.8072946513929566,-1.2063003334288998,-1.5314562687743738,-1.4603979550132165,21.9400047869438,-0.8144164068790836,-0.8874275454215743,2.3073233402025517,-1.3173570297129842,1.3760321262396753,-1.07700003018161,1.918208540165729,2.398156935637446,3.9627904228017097,1.4762250786615654,2.4117568390993522,12.951582297449896,20somites,12.531648453032187,fast_muscle,5.544926482421358,nf1a,single_overlap,1,fast_muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,8.012446746245734,0,0
15-31130646-31132641,9279.0,0.9395631317938811,True,,4.5700844966315505e-06,11667.969608838494,0.689517127897627,-11.760311400934718,1.530605530149358,15,intronic,NMPs,12,ksr1b,ksr1b,15679.0,10000-20000bp,11.233731106836155,7.516902374564414,1.9389861053203132,46.79840731093522,1.8448646062936067,1.2025056177946374,1.2025847211821692,0.4690451153963125,4.749958495329979,2.075591018849533,1.2602039514341823,27.0564929820365,0.4376478300204504,5.421871011032831,2.0281457176429436,0.9792826309878075,3.362498181924935,13.033224278192794,3.1339152759794335,0.3178343057749676,1.408855624765413,2.0757257146812957,16.495647308427284,7.722838201259074,2.767213958490682,6.566126478128959,1.9968468161485617,42.12917217664677,6.5708589035865135,5.151104300901459,1.6344245414822527,1.8134533474170729,30.919680715001302,54.69379035852573,51.90245262565402,55.47150840854587,8.41952073685822,30.989007164879368,5somites,1.195269349869007,NMPs,4.6526918731521105,ksr1b,single_overlap,1,NMPs_5somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,3,5.0,0,3,0.0,7,4
15-31652684-31652972,604.0,0.34420458340225396,True,63.0,8.416704218816093e-07,2162.743275721357,8.632468734642451,-11.947327419534156,1.6396799591637146,15,intronic,unassigned,9,b3glcta,,,,-2.813861618192523,-2.730513471016572,-2.2224741032543944,-2.004334258868201,-0.5906819233046277,-2.294322814446071,-2.313426434656795,-2.14554315854655,-1.9427095615429573,-2.712154063304182,-2.137990539603099,-2.969181392003004,-1.9605607224610737,-2.2216543834997915,-2.7687524324862323,-2.4279882908493833,14.740629407702118,-1.8322593534800218,-3.179083768049152,-2.7762038468608896,-2.65443729653762,-2.7595797456321316,-1.8583644331736715,-2.6753047965875743,-2.1968713693334796,4.683413939161401,-2.6311212678210003,-1.9027906250285092,-3.126485295667212,-1.4390837837681525,2.402000681777313,-2.108695066058556,-6.134675864465798,-11.635273525938972,-5.784382689706527,-12.517558792859992,-5.243672919719495,-4.254821994701814,20somites,1.2769772602777723,fast_muscle,12.352405285142423,b3glcta,single_overlap,1,fast_muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,20.0,1,0,9.23219431718851,0,0
15-31813726-31814315,1135.0,0.5938917098655814,True,,1.9490482144165514e-06,470.02659865347306,0.7828788026644969,-11.79639689794646,1.494059280311212,15,intronic,notochord,6,frya,frya,7718.0,0-10000bp,21.567657782337744,-1.642954600158584,0.10995827957491305,-0.7874195286434877,-0.5024358230497515,-1.2422624183782933,-1.424511338651326,7.174895671827519,-1.9138141791015915,-0.6625424807909369,-1.496434780888582,13.518335685992394,0.42356881346904884,13.179755743363076,-1.68026113862555,-1.0639290373763668,0.696612480453041,-1.3344589069383122,-2.5493827775773843,-1.4752867688407614,-1.9554574537730958,-0.2442852636857297,-1.500771335887404,-1.0944470457835052,-1.4960798167041964,2.50618913569041,0.25598280640771554,-1.136801886892032,-0.20512551756284647,3.1050372651828955,-0.8399168387842068,-1.967567811730147,2.7281077533140294,-0.11530642950901038,2.6408619015387544,6.795153336146484,11.869791798777571,10.403238554206837,30somites,2.000831015584654,notochord,5.385670251164209,frya,single_overlap,1,notochord_30somites,8,11,4,34,unassigned,,,,,Not linked,unassigned,4,30.0,0,4,7.761003878180647,2,7
15-32220738-32221479,1348.0,0.6526120649029233,True,,2.0605887565499104e-06,745.3627939138912,0.9776384487909245,-11.008317175614,2.4844956006413716,15,intergenic,unassigned,16,,arfip2a,27953.0,20000-30000bp,4.3085986956211215,-0.514166477626576,0.23439366066044776,13.666309991951984,3.3071575031778604,-0.43701156965204985,-0.6105471771140848,-1.1099177878142836,4.524261097573589,-1.0677015511832177,-0.8143467519419934,3.0763617343460314,2.0503352228772345,1.5627320926033637,-2.173276427972048,0.2512742345099641,-1.8909584483071455,-1.4865068590883668,-0.9116411539103357,-1.9289833032769363,0.8563623450419049,1.7609827767858932,7.745136135441101,-1.0761921980022469,-1.2197572468822024,-0.3879290415446981,-0.6118715261854373,-1.1105693157327718,-1.987333422217945,-0.9864675587078477,1.9856950780930713,-1.6762933868104826,-0.4257539385227622,10.871618435934524,3.581179918449447,0.4191471802859821,5.993477126882965,2.888460641682743,0somites,3.6461088956569982,NMPs,5.8229914205235564,arfip2a,nearest_only,0,NMPs_0somites,8,2,6,22,unassigned,,,,,Not linked,unassigned,5,0.0,0,5,5.171512945363249,3,1
15-32221680-32222398,561.0,0.31558562747919117,True,,1.0605138350098488e-06,194.97207093303413,0.8705968876918286,-10.827970449916538,3.051012645952511,15,intergenic,unassigned,16,,arfip2a,27022.0,20000-30000bp,-0.3752395305998819,-2.147720920990671,-2.2224741032543944,4.992346037032624,0.04089892696637687,-1.5987672574014637,-1.764444034535759,-1.7464272584985365,-1.698190219064019,-1.2429044669917428,-1.9810804976155119,-0.9477567627265893,-0.9672985387571539,-0.18666992698714657,-1.6973782266684614,-1.5297031721535608,-2.208615808472525,-1.5407600233852017,-1.9618305567006638,-1.712308687755099,-0.9185516805731575,-0.7127232306536071,-1.0684805087369031,-0.789172834621575,-1.4437453792023693,-2.4414929013278623,-1.7046852852710432,-1.753388196675556,-3.1613344671396373,-1.603712214889609,-1.3250598313393174,-2.0781093764811933,-8.722487731620635,-7.638456434392699,-9.82393498402971,-8.294298994810651,-0.34286654849003995,-6.674736242127478,30somites,7.482785782176042,NMPs,9.538119533273305,arfip2a,nearest_only,0,NMPs_30somites,8,2,6,22,unassigned,,,,,Not linked,unassigned,5,30.0,0,5,6.059386552053111,3,1
15-32924658-32925535,25100.0,0.9780848082342697,True,,7.450793752362155e-06,23114.210296186888,0.9281790249572848,-11.970264646901356,1.7733537588474222,15,intronic,muscle,9,nbeab,,,,6.530159219189389,4.567417183092641,-0.7522958391047152,2.1558254261883323,12.838329715176213,8.604474549040171,6.546691178227948,2.2047927089220734,33.274076096769576,14.173584622181975,3.388287387683775,3.550402000082056,6.1657921332650085,3.5890443579927815,8.764688402841307,9.65360840848588,28.69269809954317,1.5166367112990424,23.172671327191047,20.382137559247795,7.0726970373175275,15.773322842041189,15.108828203789331,0.15502823768022617,12.508539771433536,24.954239845449074,7.093287437468274,11.843840816667486,21.01599056500398,9.6243517802374,41.633618036477145,4.993978895857994,79.57916135184965,26.53500073953925,55.602763314020784,47.27204690558634,79.8060654315773,82.00170697416527,20somites,1.196749076649382,PSM,3.094598652927764,nbeab,single_overlap,1,PSM_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,20.0,1,1,4.6421448758358554,1,8
15-33579716-33580881,3509.0,0.8558987194811761,True,49574.0,2.8865263197258997e-06,7991.361185469293,1.5023090444186746,-11.395612332653917,1.987648847655469,15,intronic,muscle,9,stard13b,,,,-0.6582940025450102,1.0469842390096948,-0.6999858695339499,-1.0630874337259453,0.12152468606963107,-1.3800751518496934,-0.7950070819237061,-1.3327223967645516,9.856740066552032,2.154895072304445,-1.8637767758344608,-0.3629971655449248,-0.18475915724630387,-1.4105556087661308,1.7294054923405604,-0.7677969282476511,27.137179950950113,-0.4393569510433509,-0.14948500547524815,-1.3585918301968383,-0.7105876691191109,-0.9900969151281795,-0.10629912919940418,-0.6032185762668062,-1.4690766211598114,30.27959923823762,-0.937932180334083,3.1775221252786108,0.10692922123956204,-0.3395179650516429,27.274967695206897,-0.5255840903804005,19.41559135832946,2.83178897142631,14.852993306449168,10.886668579681311,14.194725972929199,22.55517509303651,20somites,1.8334871243196473,muscle,5.525668103577285,stard13b,single_overlap,1,muscle_20somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,1,20.0,1,1,6.2103491350781415,1,2
15-33993724-33994322,3597.0,0.8590945549081354,True,9530.0,2.7619401062460044e-06,12272.605977586143,2.577908212436977,-11.340103603136868,2.0640651936445913,15,exonic,muscle,9,vwde,vwde,4843.0,0-10000bp,-0.919852388041661,-1.4928583837445892,-2.2224741032543944,-1.707002980193146,-2.536006202999223,-2.1539708945227347,-1.932676737880554,-1.609632638795945,26.978244447256003,-1.7026051591750857,-1.5810015809657698,-1.32045117738483,-1.400796568235309,-2.026498102281266,-0.2339590809291966,-1.6104877231771655,28.211072258457204,-0.38195695638365323,-1.832955610669043,-2.0830111740101267,-1.2582885090508333,0.4083499499969227,0.22094191419381465,-0.657675685441985,-1.8846565153189891,36.54942284378939,-1.7030895004373878,-1.248679295506348,-2.1625394352983975,-1.495660705444504,21.383655832474446,-1.4852543924800719,12.923332796409511,9.754926824564613,14.342986476146727,11.779228671766527,8.513327787461616,15.793843188196567,20somites,2.0579929611680345,muscle,4.955012911511916,vwde,single_overlap,1,muscle_20somites,11,12,4,8,unassigned,vwde,0.0750384130735554,2.54552911512365,0.0054556132129726,Linked,unassigned,1,20.0,1,1,5.114205000041155,1,2
15-33995823-33996253,1490.0,0.6836450625278934,True,1251.0,1.7296943251176243e-06,4156.223493828836,4.605866495563152,-11.7930904729483,1.498214701794374,15,exonic,fast_muscle,9,si:dkey-30e9.7,vwde,6858.0,0-10000bp,0.03792411505828269,-2.0375026867629327,1.7253657363007782,-2.336322193726237,-2.499653565008912,-2.203263853608608,-2.0545045477895276,-2.269651160272533,9.580416155980584,-2.5266776710503196,-2.2092664637230937,-2.3039740248177027,-1.7613539830343379,-1.907637313988686,-0.1078725486904677,-2.0042382245375685,14.32036889845797,-0.47687277679794887,-2.138628015837951,-2.2453274876959175,-1.6027166667044943,-0.9714262652636962,-1.4369522424671806,-1.6914502026540537,-2.215182785251063,16.84677774969775,-1.7581563991551066,-1.8189291654053859,-2.676557070066321,-2.395311793533653,12.407064744819806,-1.7543912333644964,2.27835255311677,-7.18270463616826,2.91265253584072,-2.1627518852588468,1.1285530589855701,8.539995432591022,20somites,2.454948378300374,muscle,4.929712361612276,si:dkey-30e9.7,single_overlap,1,muscle_20somites,11,12,4,8,unassigned,vwde,0.0620079831870473,3.57549852563695,0.0001747805729752,Linked,unassigned,0,20.0,1,0,8.015446549419442,0,0
15-33997954-33998285,1887.0,0.746263462924876,True,2346.0,1.6922429368607316e-06,5818.236602121738,3.927616195602684,-11.680886880359214,1.6392290055793375,15,exonic,muscle,9,si:dkey-30e9.7,vwde,8939.0,0-10000bp,-1.217515756664815,-2.212885276938066,-0.4478652476209925,-1.7328525611586625,-1.9700016023491487,-2.0662251346553298,-2.5030504725736322,-2.2505990652650256,9.69056167610124,-2.30298920800529,-2.3287307869571556,-3.0538449795920672,-1.5805455398184176,-2.702612133676399,-2.493674197578382,-2.006114524129842,21.966341958735626,-1.396436216494716,-3.0566037907635044,-2.0923314310311922,-2.225785657538509,-2.024246878001461,-2.11907616984709,-1.5217678804760548,-1.533396805783613,18.67064554779716,-2.2924484781407664,-1.6303071857462932,-2.343848523531085,-2.6001026545106694,23.145335893751167,-2.1924001502515447,7.022966698902587,1.777283626131338,3.636491166662207,6.067397941673548,-8.031551583752496,5.102038917668282,15somites,1.0454921810488764,fast_muscle,5.402414010696389,si:dkey-30e9.7,single_overlap,1,fast_muscle_15somites,11,12,4,8,unassigned,vwde,0.0635524778033099,3.53316995077623,0.0002053042121935,Linked,unassigned,1,15.0,1,1,5.467260648251145,1,2
15-34011764-34012481,6098.0,0.9116651114017047,True,,3.803578760675706e-06,11074.78815258084,1.2025702187261165,-11.672749279484599,1.5996043486893445,15,exonic,unassigned,9,si:dkey-30e9.7,vwde,22942.0,20000-30000bp,1.4904159543923696,0.535973688362753,-0.9715013319510115,0.054981211525084006,2.8246841827246403,0.25160802863054876,-0.9510269639778145,-0.8434355244978423,10.16526517714952,0.7408403248688995,-0.2947429403274304,0.6609920409971246,7.007483705615159,0.6528857576304714,4.478269633368195,0.047052336022621793,20.740192915010823,0.7200834443107378,2.4697927129966004,-0.6936032203207235,-0.5159688399416953,21.617394633421984,0.41875693132361713,3.94908541968279,0.7079978907651001,5.009596502150366,-0.0983381731609069,17.240409047683023,1.8557886574402813,14.916839768459965,53.98699298527821,0.12336113259182387,37.670487144335176,8.458043970025248,33.423421008469006,25.92498543961429,24.643265642433416,38.177923883348164,20somites,1.2143309365365584,pharyngeal_arches,3.377404050596083,si:dkey-30e9.7,single_overlap,1,pharyngeal_arches_20somites,11,12,4,8,unassigned,si:dkey-30e9.7,0.102792234968143,7.0630418315001,8.144832851593919e-13,Linked,unassigned,1,20.0,1,1,4.799742734069858,8,11
15-34057578-34058335,2436.0,0.7992241360477128,True,8609.0,2.089483672882955e-06,7010.502868677738,2.6602189803099754,-11.759068533692597,1.5409725134370647,15,promoter,unassigned,9,,si:dkey-30e9.7,1077.0,0-10000bp,0.1731589751037474,-1.4630734436135684,-0.5796573165918817,-1.6215691493959306,-1.0647221232341113,-1.716070443615974,-1.7957891270137005,-1.4584973873363163,1.0865743709735487,-1.0310785149238813,-1.5438154672817994,-1.3966173118354694,-0.07060628074133561,-1.625113831999447,-1.1442116816897874,-1.301879509898276,20.35122923805897,3.84623472247846,-2.192171897405456,-1.1883768363248115,-1.6607523129254076,1.7133090203003047,-1.1809009662287084,0.8376865205890048,-1.276490675582853,2.1658943464573768,-2.1259651355969087,-0.21602294433062447,1.407906296563032,0.3656689123425231,39.395456614824994,-1.4320120991267884,12.02613905457467,0.032512246597232564,11.727493141025436,5.117723182498623,-0.8274209060812532,14.181277842384214,20somites,1.556775767559911,fast_muscle,14.747070833620317,si:dkey-30e9.7,nearest_only,0,fast_muscle_20somites,11,12,4,8,unassigned,si:dkey-30e9.7,0.133814481729277,12.4165139015024,1.06313197543772e-35,Linked,unassigned,1,20.0,1,1,5.151719972923987,8,11
15-34169932-34171405,5343.0,0.9009228598981952,True,,3.9472992582562715e-06,6169.658080974367,0.9573999857790787,-11.404826637429275,1.9875945169508138,15,intergenic,notochord,12,,CABZ01015393.1,15239.0,10000-20000bp,44.033062823888045,0.6320952614180924,-2.2224741032543944,15.477312128480188,-0.17562114179541025,-1.2154127013182798,0.8062898629197359,12.83434688317183,23.473458607784004,4.339703031062726,-1.5843562000606566,12.199504563653198,2.4603062712594577,4.749126081085348,0.7444597908827233,-1.2153348594261635,1.1644250000006462,-0.5117726070049712,0.911489692476124,-1.6376633379989405,-1.2028625860595523,-1.2867488884725855,20.662624377331866,-0.8408942186602097,5.6939240504324085,9.063629151773956,1.076510725400624,3.2514753294450887,5.48873687846312,-1.4346772203404765,7.8163086108845885,-1.939960876467925,29.254251812897127,19.16250177492942,36.98334337970481,26.848852001564715,10.094912304917344,39.26714910694079,20somites,1.6147420932404326,notochord,5.996210240745243,CABZ01015393.1,nearest_only,0,notochord_20somites,8,11,4,34,unassigned,,,,,Not linked,unassigned,4,20.0,0,4,6.432305029562748,2,7
15-34413634-34414139,3505.0,0.8557598379611568,True,22303.0,2.438702582769891e-06,7181.975144501376,1.961711729983541,-11.734350708365215,1.521323115768606,15,intronic,notochord,12,agmo,agmo,4639.0,0-10000bp,32.66051628435836,9.103051134908233,-2.2224741032543944,33.110983262648844,-0.6472419456726813,-2.2411706171244212,-1.951918008272204,-1.8189896495704325,7.012777801808891,2.881902285824064,-1.2412544318695442,1.5849544187514306,-1.3430741736104104,-1.9565412151198625,1.5961079249392274,-1.0653175845664886,0.20677655763971226,-1.1222491798803007,0.4494273986549051,-2.3324114786382393,-1.2685381080408835,-2.1720126786841436,15.391965817780118,-1.9140622700550676,-2.5250509397488217,9.674571003811293,0.0990737007729284,-0.8591659721086937,2.5048154752279914,-2.542735652062205,0.7987074542435421,-2.238439424281025,9.583485776848466,32.531991134864136,15.025535908680375,25.24530260190583,-8.613324180871306,11.839991847382224,0somites,1.9910425664174909,NMPs,4.407919790930286,agmo,single_overlap,1,NMPs_0somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,2,0.0,0,2,1.973643555120502,4,3
15-35028223-35029191,6515.0,0.9166102297942993,True,,3.2854518202025593e-06,18027.069073675968,0.8188731557311143,-11.701774557522201,1.5083686565764283,15,intronic,PSM,12,arhgef28b,arhgef28b,2816.0,0-10000bp,1.637042214450688,-0.4609342347081674,-0.4364840756152736,0.4685227039506024,0.9605604456191658,-0.9770792087135222,-0.9900039268518759,-0.225793479594187,30.183111345069253,-0.703188800529111,-0.7264826045304291,11.746230546585492,3.74431803060022,14.29187035107234,1.7376022998300336,-0.9344878064145881,-0.237657506329494,0.04046699297850043,-0.4834036582838668,-1.3241668803760291,-1.1568069332629367,4.765745603634078,20.7057716626412,3.056631148385514,-0.29624056109382313,16.488287479367838,-0.19555115354688674,9.714460363008815,-0.3967397181042597,14.759280918877838,3.244721460170198,-1.0031878822376674,21.27739197662182,36.306111889382045,24.877290411041,32.75969161694579,1.3125457833438807,10.463383458715125,0somites,1.6434263139352352,PSM,4.419422477497372,arhgef28b,single_overlap,1,PSM_0somites,8,11,4,14,unassigned,,,,,Not linked,unassigned,3,0.0,0,3,0.9355977448954929,5,5
15-35289727-35290174,2020.0,0.7616995977117319,True,1343.0,1.7061220197890125e-06,8380.503286939413,4.531178589476321,-11.42112842748315,1.9656860872052613,15,intronic,unassigned,9,zgc:158328,CR354553.1,17024.0,10000-20000bp,-1.9144723489097653,-2.4585125733879023,-2.2224741032543944,0.6662034948786612,-0.7374134916497018,-1.5794601110164286,-2.007461010611471,-1.8089283386822588,3.170178706528602,2.7954075125803883,-2.4576810029813427,-1.5896767871323916,-2.2747973367662073,-2.329766522785641,-2.350590153413535,-2.289070173687219,17.103455228224103,-1.4469638422372493,-0.8905061184250813,-1.506818795198427,-1.5823969657609833,-1.328724131615477,-1.264166950482951,1.1627660734865666,-2.661295329602416,-2.1068928376576643,-2.5616321181271307,-1.255628356645838,-0.9981861497569946,-2.630680888734434,42.202256458540695,-2.3280292393418285,5.957891331926711,-8.794753988165851,7.729925564797965,-0.5238936785009619,1.3310541029119751,12.817818463404446,20somites,2.0137470643686273,fast_muscle,12.725415442218445,zgc:158328,single_overlap,1,fast_muscle_20somites,11,12,4,8,unassigned,zgc:158328,0.150853842049635,12.49770688869,3.84178817197704e-36,Linked,unassigned,1,20.0,1,1,5.014675669984573,8,11
15-35296415-35297121,6659.0,0.9181441683805791,True,,3.869288939804534e-06,15749.668113845919,1.2581558390151881,-11.535621217812556,1.7981853245761033,15,intronic,unassigned,9,zgc:158328,CR354553.1,23842.0,20000-30000bp,12.524325654288543,0.058703347437668044,-1.0130036210214866,2.5290387316897247,1.3093867282280303,-0.769603894784913,0.5499088560139818,-0.5623403002187493,11.609833875291006,7.281329170816127,-1.2149399139715764,1.7371939276322839,12.017915716747183,-0.6834025135171692,-1.042983918962856,2.370013687719367,36.90602332437301,0.7752600736337043,3.0651717502515425,0.49498239048102505,0.6995275054842394,19.16233358334119,1.1364595780596631,2.649674571977974,-0.502476962079565,1.9177938623056656,0.4603364436685286,1.4104938108073457,0.8934879730857106,-0.45668083114013325,57.24881490649311,0.31489861253385215,32.390161320906074,24.582268475757935,34.76773709188057,42.085886328834235,8.85897129657698,30.192451612708208,5somites,1.7155530125178124,fast_muscle,7.107131283881186,zgc:158328,single_overlap,1,fast_muscle_5somites,11,12,4,8,unassigned,zgc:158328,0.169118014247993,11.2216415998707,1.596438889431e-29,Linked,unassigned,1,5.0,1,1,4.687887178959222,8,11
15-35384511-35386853,4418.0,0.8828448552979399,True,,4.130899891105548e-06,1997.4107985152061,0.4550413730355706,-11.635499373760709,1.6535475207880712,15,exonic,unassigned,0,mecom,mecom,25178.0,20000-30000bp,21.056900598764216,2.5719332185982493,-0.8638044189717875,2.8112015605983087,4.289367447563791,0.9409117494707282,3.1066688281081314,2.147698739548937,1.7859131534679298,5.680275845364978,6.488122397746329,8.513455105827763,5.887385258172384,10.414489030746225,1.4353717054038473,2.2652553573433005,3.6246027193871484,4.824860066538845,6.504581726217293,1.0279430284847324,1.6359353389096503,10.178277257989766,2.240816791273513,8.619353069781399,0.01766228882718121,4.11868643688956,4.045484491651602,13.385449724952814,2.2646830240775953,3.954739827495283,5.684433503946981,1.247698052784529,25.171396712027885,25.966989115022873,26.257718069432,27.151001456988798,18.237831580176476,29.121415993313192,20somites,1.4164765864840156,notochord,5.113115137730542,mecom,single_overlap,1,notochord_20somites,8,11,4,34,unassigned,mecom,0.0503869872988235,6.97166575352198,1.56605000296506e-12,Linked,unassigned,4,20.0,0,4,7.666051627789825,2,7
15-35478729-35479214,5204.0,0.8986055671203463,True,,3.864671360507291e-06,3952.042501835125,0.7538942990312939,-11.501084444375213,1.8481994944662175,15,intronic,unassigned,20,CR848683.2,CR848683.1,10171.0,10000-20000bp,-0.49872147442413306,8.283943611679009,-0.43215495149282646,13.82121148982704,1.5513560247237679,0.9262646803897707,2.594614162083821,-1.2152569338342647,3.929228524540439,9.72785082908267,1.832413246800745,10.220541342111636,18.425605647278612,6.837905497265517,13.749350327420998,2.6971345953679666,-0.7725515615023104,3.5016653386782726,-0.2343153069168627,-0.08194843113652489,1.2123497010261737,10.222324881017775,1.5959705090421135,10.83445706792328,-1.4142545962076052,0.12652363694907587,0.32367392669691925,15.457064819527034,8.436773852353145,1.5319114538997862,5.241379818281476,0.23824176375093037,22.209927644588287,13.290820316313486,18.161073162742962,19.666605436815914,38.12780690607526,37.21432002566754,30somites,1.9793684739142434,lateral_plate_mesoderm,2.8234795816943525,CR848683.2,single_overlap,1,lateral_plate_mesoderm_30somites,8,16,4,15,unassigned,,,,,Not linked,unassigned,5,30.0,0,5,5.302345110627411,3,1
15-36033225-36033929,1898.0,0.7476226292612439,True,,2.2325686983227723e-06,1039.964239892297,0.7806754577127559,-11.717395805046547,1.593345620939632,15,intronic,unassigned,12,col4a4,col4a3,21286.0,20000-30000bp,16.554601113160533,0.21383737852137558,-2.2224741032543944,15.19702983174791,0.24647332353890528,-0.7002574532914685,1.9214182379690856,-1.2639653509014752,-1.5868432441421287,-0.8413681574307048,2.303038302830366,8.440619653802823,-0.4444083384774714,11.227909940784214,0.8808154514900923,-0.656499489376284,0.4886985215850359,-0.8116922659370215,-0.6243728151643705,-0.8802115732743481,0.12576257742786595,0.370540399255091,1.7940138706263933,2.308623830407642,-1.355694991007236,-1.8373333087580737,-0.1446874161238712,0.3487407544578519,-0.7533779893976082,4.136562411813988,-1.567612940963153,-0.991855391861368,10.266623472670368,5.093816278393607,8.74161343154627,6.00907884236752,1.8720607472006572,17.892837997879774,20somites,3.9295476305243557,notochord,4.00435063900415,col4a4,single_overlap,1,notochord_20somites,8,11,4,34,unassigned,,,,,Not linked,unassigned,4,20.0,0,4,7.761003878180647,2,3
15-36039392-36040162,838.0,0.47680054429072116,True,,1.397346185281486e-06,354.5380028582845,0.927715661041895,-11.060985046027353,2.7572179719421066,15,intronic,unassigned,16,col4a4,col4a3,15086.0,10000-20000bp,-0.932410448327696,-1.472377502637023,-2.2224741032543944,13.080109241473652,-1.3658454129657351,-1.380450503957765,-1.2963518242013474,-2.3187271951979422,0.9413021115888784,-1.4396590729841738,-0.9535162178511107,2.222264832878792,-2.320555044915541,-1.4917065271658225,-0.0333381984969419,-1.4609537716849597,-1.5297826611656618,-0.6315240925589527,-3.274307128830007,-1.612839284002646,-1.6513980195564155,-1.6622264353622729,3.3702535539932943,0.2448349841791197,-1.5425235350135849,-1.3075106918149095,-0.6186208169332719,2.5090384660832834,-2.294956356739827,-0.513279516001492,-1.57872002001191,-1.9619825428580615,-4.167757082001572,-7.034818712577964,-5.082002939366914,-4.301685911595754,1.398630722447979,2.687400188801779,20somites,2.321075934730001,NMPs,9.56921375319949,col4a4,single_overlap,1,NMPs_20somites,8,2,6,22,unassigned,,,,,Not linked,unassigned,5,20.0,0,5,4.637954448968674,3,1
15-38235567-38236797,1873.0,0.7445032566936212,True,,1.9127223024160106e-06,2527.0592707135843,1.473466010527427,-11.790827222840313,1.5010590905604078,15,intronic,unassigned,9,stim1a,stim1a,15145.0,10000-20000bp,2.2166569134957794,0.48026763338341283,1.5285475267660162,0.12900982905241198,-1.3927294249914,-0.454614965061801,-0.6641842214338849,-0.4680401901253167,0.8756365743656511,0.6085784274683055,-0.3913479581003158,-0.5352922137514058,1.1013541238506095,-1.1376130508470952,6.491723210358472,-0.5148826787186638,6.229936547325235,-0.40164559550621537,1.193501888057615,-0.15699096680174712,-0.5246523800643379,-1.1492303065455427,-0.5567931049430832,-2.1845478617073053,-0.6177086057681136,16.08693162161145,-1.0675386166135112,-0.5564779752586194,-0.7377156612901217,0.8650400116721738,-0.6531486590842588,-0.4376452564621029,1.9865125122019636,6.287028767599258,2.4978990998091244,1.5747361417759422,5.9065210542101525,4.951687038735852,0somites,1.6858179640015707,muscle,8.452393852950593,stim1a,single_overlap,1,muscle_0somites,11,12,4,8,unassigned,,,,,Not linked,unassigned,0,0.0,1,0,9.23219431718851,0,9
